eventName,eventVersion,goldenTicket,playDuration,playTime,playerID,score,silverTicket,stars,timestamp,durationPerPlay,freePerTicket,silverPerTicket,goldenPerTicket
game_matchFishLeaderboard3,162,144,10168,144,7858FCC4C50CD08F,1557150,0,39085,27/05/2022,70.61,0,0,271.42
game_matchFishLeaderboard3,162,131,9080,131,4399DA3A073A9C,1427100,0,37095,27/05/2022,69.31,0,0,283.17
game_matchFishLeaderboard3,162,125,8026,125,AD14ED1F6FC97F6C,1350750,0,34301,27/05/2022,64.21,0,0,274.41
game_matchFishLeaderboard3,162,60,4229,60,D2691F7E8FA6B371,643200,0,17343,27/05/2022,70.48,0,0,289.05
game_matchFishLeaderboard3,162,47,3577,47,F37AED9DC4A1EE64,512300,0,13804,27/05/2022,76.11,0,0,293.7
game_matchFishLeaderboard3,162,52,3690,52,7AE7A1D4C691BB7A,544550,0,13504,27/05/2022,70.96,0,0,259.69
game_matchFishLeaderboard3,162,41,2986,41,6501AB2B8F705151,435800,0,11609,27/05/2022,72.83,0,0,283.15
game_matchFishLeaderboard3,162,37,2487,37,48EA9586B47E31F,392150,0,10384,27/05/2022,67.22,0,0,280.65
game_matchFishLeaderboard3,162,42,2597,42,703A2CA5FE52DBEE,392200,0,10221,27/05/2022,61.83,0,0,243.36
game_matchFishLeaderboard3,162,33,2357,33,76875B93A83C7BFC,359550,0,9739,27/05/2022,71.42,0,0,295.12
game_matchFishLeaderboard3,162,32,2271,32,33896B95295592F3,337400,0,8515,27/05/2022,70.97,0,0,266.09
game_matchFishLeaderboard3,162,28,1999,28,652211DD6C3C07E5,293950,0,7667,27/05/2022,71.39,0,0,273.82
game_matchFishLeaderboard3,162,22,1554,22,DE8BB9990E30D43B,228900,0,6247,27/05/2022,70.64,0,0,283.95
game_matchFishLeaderboard3,162,18,1246,18,5EE259C0B62E9134,196200,0,5350,27/05/2022,69.22,0,0,297.22
game_matchFishLeaderboard3,162,14,1035,14,31E868B38B815DA3,152600,0,3937,27/05/2022,73.93,0,0,281.21
game_matchFishLeaderboard3,162,14,957,14,B056CEEF48898A3E,152150,0,3817,27/05/2022,68.36,0,0,272.64
game_matchFishLeaderboard3,162,10,752,10,D8B1A65188ECFCE7,109000,0,2965,27/05/2022,75.2,0,0,296.5
game_matchFishLeaderboard3,162,9,668,9,1012293568937A62,98100,0,2704,27/05/2022,74.22,0,0,300.44
game_matchFishLeaderboard3,162,8,595,8,89280D8D625FBCDB,87200,0,2404,27/05/2022,74.38,0,0,300.5
game_matchFishLeaderboard3,162,8,535,8,667FA8C0F5046C34,87200,0,2390,27/05/2022,66.88,0,0,298.75
